text,Author_num
"['Tarbell', 'get', 'out', 'of', 'it', 'the', 'best', 'way', 'he', 'could.\nI', ""wasn't"", 'going', 'to', 'suffer', 'for', 'him.\n\n""\'Ow', 'long', 'my', 'missis', 'walked', 'up', 'and', 'down', 'there', 'I']",4
"['been\ngone', 'just', 'a', 'hundred', 'and', 'three', 'days', 'tomorrow.', 'I', 'had', 'a', 'letter', 'from', 'him\nyesterday.”\n\n“Where', 'has', 'he', 'been?”\n\nBut', 'his', 'companion', 'stooped', 'to', 'lift', 'a', 'cake', 'from']",0
"['caught', 'him', 'in', 'the\ncollar-bone;', 'and', 'the', 'next', 'moment,', 'bent', 'sideways', 'by', 'the', 'wind,', 'it', 'turned\ninside', 'out', 'and', 'soared', 'up,', 'kite-wise,', 'at', 'the', 'end', 'of', 'a']",2
"['been', 'doing?', 'Clear', 'out', 'of', 'the', 'place!”\n\nThey', 'obeyed.', 'Half', 'an', 'hour', 'later', 'he', 'appeared', 'in', 'the', 'parlor,', 'serene,\ncheery,', 'clothed', 'in', 'sunshine,', 'conducting', 'Helen,', 'with', 'his']",3
"['“how', 'he', 'looks!', 'Come', 'in,', 'boy.', 'Couldn’t\nyou', 'come', 'and', 'say', 'good-day', 'to', 'me?', 'Don’t', 'you', 'want', 'some', 'supper?”\n\nHe', 'said', 'he', 'wanted', 'nothing,', 'and', 'turned', 'his']",0
"['the', 'front', 'door,', 'and', 'found\nhimself', 'again', 'at', 'the', 'storeroom', 'without', 'having', 'satisfied', 'his', 'thirst.\n“Awfully', 'nice', 'morning', 'this,”', 'he', 'said,', 'trying', 'to', 'pose', 'himself', 'in', 'a\ngraceful']",0
"['own', 'waistcoat', 'pocket,', 'and', 'peeped', 'over', 'the', 'half-door', 'to\nsee', 'if', 'there', 'was', 'any', 'one', 'coming.', 'There', 'was', 'nothing', 'to', 'be', 'seen', 'but', 'the\nlast', 'rays', 'of']",0
"['and', 'halted', 'at', 'their', 'stable', 'door.', 'Even', 'then', 'the', 'boys', 'could', 'scarcely\nidentify', 'their', 'home', 'quarters,', 'so', 'enveloped', 'was', 'the', 'dug-out', 'in\nswirling', 'snow.\n\n""Get', 'some', 'matches,""', 'said']",1
"['sensation', 'of', 'which', 'Mrs.', 'Leath', 'was', 'conscious\nas', 'she', 'came', 'forth', 'from', 'the', 'house', 'and', 'descended', 'into', 'the', 'sunlit', 'court.\nShe', 'had', 'come', 'to', 'meet', 'her', 'step-son,']",2
"['so', 'like', 'to', 'see', 'it--the', 'little', 'wreath,', 'and', 'the\nring,', 'and', 'the', 'white', 'veil!', 'It', 'would', 'be', 'so', 'nice!', 'Then', 'Em', 'fell', 'to', 'seeing\npictures.', 'Lyndall', 'should']",0
"['Bonaparte', 'stood', 'with', 'his', 'finger', 'on', 'his', 'nose\nreflecting.', 'Finally', 'he', 'walked', 'to', 'the', 'door,', 'behind', 'which', 'hung', 'the\ntrousers', 'and', 'waistcoat', 'the', 'dead', 'man', 'had', 'last']",0
"['could', 'do', 'nothing\nwith', 'me,”', 'the', 'Boer-woman', 'said,', '“till', 'I', 'had', 'eaten', 'a', 'sheep’s', 'trotter,', 'and\nhoney,', 'and', 'a', 'little', 'roaster-cake.', 'I', 'know.”\n\nBonaparte', 'sat', 'up', 'on', 'the']",0
"['is\ngone', 'to', 'town', 'today,', 'and', 'the', 'wedding', 'feast', 'is', 'to', 'be', 'at', 'her', 'brother’s\nfarm.', 'Em', 'and', 'I', 'are', 'going', 'to', 'ride', 'over', 'on', 'horseback,', 'but']",0
"['to', 'wait', 'for', 'Darrow', 'to', 'agree', 'with', 'her,', 'or', 'to', 'put', 'some', 'other\nquestion,', 'and', 'he', 'finally', 'found', 'voice', 'to', 'ask:', '“Then', 'you', 'think', 'it’s', 'not']",2
"['with', 'a', 'subtle', 'sought-for', 'shabbiness', 'in', 'which\nDarrow', 'fancied', 'he', 'discerned', 'the', 'touch', 'of', 'Fraser', 'Leath.', 'But', 'Fraser', 'Leath\nhad', 'grown', 'so', 'unimportant', 'a', 'factor', 'in', 'the']",2
"['to', 'hear', 'him', 'move', 'away,', 'to', 'hear', 'the', 'door\nopen', 'and', 'close', 'again,', 'as,', 'a', 'few', 'hours', 'earlier,', 'it', 'had', 'opened', 'and\nclosed', 'on', 'Sophy', 'Viner.', 'But']",2
"['I’ve', 'felt,”', 'he', 'said', 'in', 'a', 'low', 'voice--“that', 'we\nbelong', 'to', 'each', 'other', 'and', 'that', 'nothing', 'can', 'alter', 'that.', 'But', 'other', 'thoughts\ncome,', 'and', 'you', 'can’t', 'banish']",2
"['change,', 'I’m', 'hardly', 'to', 'blame', 'for', 'having', 'tried', 'to', 'find\nout', 'its', 'cause.”\n\nAnna', 'made', 'an', 'effort', 'to', 'answer', 'him', 'with', 'the', 'same', 'composure.', '“You’re', 'to\nblame,', 'at']",2
"['brokers', 'sold', 'her', 'out.', 'Then,', 'and', 'not', 'till', 'then,\nthe', 'man', 'in', 'her', 'was', 'vanished,', 'and', 'the', 'woman', 'in', 'her', 'resumed', 'sway.', 'She', 'put\nher', 'arms', 'about']",3
"['and', 'a', 'night-shirt', 'marked', '“O.', 'M.', 'R.”', 'And', 'yet', 'during', 'the', 'voyage', 'he\nworried', 'more', 'about', 'his', '“trunk,”', 'and', 'gave', 'himself', 'more', 'airs', 'about', 'it,\nthan', 'all']",3
"['intrenchments.""\n\nA', 'cyclone', 'cellar', 'served', 'as', 'a', 'storeroom', 'for', 'the', 'sacked', 'corn.', 'Joel', 'was\naway', 'by', 'early', 'sun-up,', 'on', 'the', 'second', 'trip', 'to', 'the', 'station,', 'while', 'those\nleft']",1
"['received', 'several', 'letters,', 'and', 'see', 'a', 'number', 'of', 'newspaper\nparagraphs,', 'all', 'upon', 'a', 'certain', 'subject,', 'and', 'all', 'of', 'about', 'the', 'same', 'tenor.\nI', 'here', 'give', 'honest', 'specimens.']",3
"['to', 'see', 'her--a', 'longing', 'so', 'supplicating,', 'so\ninsistent,', 'that', 'it', 'made', 'me', 'afraid.', 'I', 'said', 'to', 'myself:', '“I', 'will', 'go', 'straight\naway', 'from', 'this', 'place,', 'for', 'my']",3
"['and', 'I', 'am', 'oppressed', 'with', 'it,', 'I', 'like', 'to', 'crush', 'together,', 'and\nsee', 'it', 'in', 'a', 'picture,', 'in', 'an', 'instant,', 'a', 'multitude', 'of', 'disconnected', 'unlike\nphases', 'of']",0
"['own', 'amusement.\n\nAt', 'the', 'end', 'of', 'the', 'next', 'act', 'she', 'discovered', 'with', 'dismay', 'that', 'in', 'their\ntransit', 'to', 'the', 'cafe', 'she', 'had', 'lost', 'the', 'beautiful', 'pictured', 'programme']",2
"['I', 'am', 'not', 'only', 'the', 'object', 'of', 'innocence,', 'but', 'one', 'who\nnever', 'loved', 'another', 'but', 'your', 'noble', 'self.\n\nF.', 'Amelia,', 'the', 'decree', 'has', 'gone', 'forth,', 'it', 'is']",3
"['said', 'he,', '“ye', 'true-hearted,', 'ye', 'fearless\nsoul--the', 'day', 'is', 'ours.”', 'She', 'sprang', 'upon', 'the', 'back', 'of', 'the', 'young\nthunderbolt,', 'a', 'brilliant', 'star', 'sparkles', 'upon', 'her', 'head,', 'with']",3
"['and', 'Sally', 'were', 'in', 'the\nclouds', 'that', 'evening.', 'For', 'the', 'first', 'time', 'they', 'introduced', 'champagne', 'at\ndinner.', 'Not', 'real', 'champagne,', 'but', 'plenty', 'real', 'enough', 'for', 'the', 'amount']",3
"['In', 'the', 'beginning,', 'Aleck', 'had', 'given', 'the\ncoal', 'speculation', 'a', 'twelvemonth', 'in', 'which', 'to', 'materialize,', 'and', 'had', 'been\nloath', 'to', 'grant', 'that', 'this', 'term', 'might', 'possibly', 'be']",3
"['of', 'any', 'of', 'the\nother', 'animals,', 'but', 'is', 'not', 'able', 'to', 'explain', 'why.', 'Her', 'mind', 'is\ndisordered--everything', 'shows', 'it.', 'Sometimes', 'she', 'carries', 'the', 'fish', 'in', 'her\narms', 'half']",3
"['that', 'the\nold', 'voyager', 'went', 'to', 'see', 'his', 'gallows', 'perform', 'on', 'the', 'first', 'white', 'man', 'ever\nhanged', 'in', 'America,', 'and', 'while', 'there', 'received', 'injuries', 'which', 'terminated', 'in\nhis']",3
"['and\nan', 'effort', 'they', 'got', 'out', 'their', 'confession:\n\n“It', 'was', 'a', 'lie.”\n\n“Good--the', 'reform', 'is', 'beginning;', 'there', 'is', 'hope', 'for', 'you', 'yet;', 'you', 'will', 'not\ntell', 'a', 'lie', 'to']",3
"['must', 'look', 'around', 'first,', 'and', 'think.”\n\n“But', 'you', 'are', 'ciphering;', ""what's"", 'it', 'about?”\n\n“Why,', 'I', 'have', 'to', 'find', 'work', 'for', 'the', 'thirty', 'thousand', 'that', 'comes', 'out', 'of']",3
"['watch', 'in', 'the\ntent,', 'but', 'on', 'several', 'occasions', 'aroused', 'the', 'boys,', 'as', 'recourse', 'to', 'pouring\nwater', 'was', 'necessary', 'to', 'relieve', 'the', 'pain.', 'The', 'limb', 'had', 'reached', 'a']",1
"['finger', 'and', 'said:', '‘Hush!', 'it', 'is', 'a', 'little', 'dead', 'baby.’', 'And', 'I', 'said:\n‘Oh,', 'I', 'must', 'go', 'and', 'call', 'Lyndall,', 'that', 'she', 'may', 'look', 'at', 'it']",0
"['out', 'to', 'the', 'first', 'applicant,', 'knowing\nthat', 'if', 'I', 'pronounce', 'it', 'carefully_', 'he_', 'will', 'understand', 'it,', 'and', ""that's\nenough.\n\nYesterday's"", 'word', 'was', '_avanti_.', 'It', 'sounds', 'Shakespearian,', 'and', 'probably\nmeans']",3
"['depend', 'upon', 'it', 'that', 'the', 'occupant', 'was', 'the\nvery', 'pioneer', 'who', 'had', 'built', 'the', 'cabin;', 'and', 'you', 'could', 'depend', 'on', 'another\nthing,', 'too--that', 'he', 'was', 'there', 'because']",3
"['on', 'the', 'kopje;\nLyndall', 'and', 'I', 'will', 'shut', 'eyes', 'here,', 'and', 'we', 'will', 'not', 'look.”\n\nThe', 'girls', 'hid', 'their', 'faces', 'in', 'the', 'stone', 'wall', 'of', 'the', 'sheep-kraal,']",0
"['natural', 'for', 'a', 'man', 'to', 'throw', 'himself', 'wholly\ninto', 'whatever', 'business', 'he', 'has', 'in', 'hand,', 'and', 'there', 'were', 'moments', 'of', 'the\nafternoon', 'when', 'a', 'sudden', 'whirr', 'in']",2
"['Viner.', 'But', 'surely,”', 'he', 'went', 'on', 'after', 'a', 'pause,\n“you', 'could', 'have', 'found', 'out', 'about', 'her', 'from', 'the', 'people', 'through', 'whom', 'you\nfirst', 'heard', 'of', 'her?”\n\nAnna', 'smiled.']",2
"['I', 'never', 'knew', 'the', 'trick', 'to', 'fail!”', 'And,', 'as', 'he', 'stared:', '“You\nsee,”', 'she', 'joyously', 'explained,', '“I’ve', 'always', 'had', 'to', 'dress', 'in', 'all', 'kinds', 'of\ndreary', 'left-overs,']",2
"['for\nme.”\n\nHe', 'seemed', 'lost', 'in', 'consideration;', 'then', 'he', 'said:\n\n“It', 'is', 'better', 'to', 'have', 'you', 'on', 'those', 'conditions', 'than', 'not', 'at', 'all.', 'If', 'you\nwill', 'have', 'it,', 'let']",0
"['look', 'at', 'the', 'sunset,', 'eh,', 'chickens?”', 'the', 'German', 'said,', 'as', 'he', 'came\nup', 'at', 'a', 'smart', 'canter.', '“Ah,', 'yes,', 'that', 'is', 'beautiful!”', 'he', 'added,', 'as', 'he\ndismounted,']",0
"['I,', 'am', 'I', 'Gregory', 'Nazianzen', 'Rose?”', 'he', 'said.\n\nIt', 'was', 'also', 'strange,', 'he', 'sitting', 'there', 'in', 'that', 'sloot', 'in', 'that', 'up-country\nplain!--strange', 'as', 'the', 'fantastic,', 'changing', 'shapes']",0
"['the', 'bones.\n\n“In', 'the', 'first', 'place:', 'What', 'is', 'a', 'liar?”\n\nThe', 'question', 'was', 'put', 'so', 'pointedly,', 'and', 'followed', 'by', 'a', 'pause', 'so', 'profound,\nthat', 'even', 'the', 'Hottentot', 'man']",0
"['into', 'his', 'heart.', 'Mighty', 'and', 'charming', 'is', 'that', 'disinterested', 'devotion\nwhich', 'she', 'is', 'ever', 'ready', 'to', 'exercise', 'toward', 'man,', 'not', 'waiting', 'till\nthe', 'last', 'moment', 'of', 'his']",3
"['was\ngone!', 'Gone,', 'although', 'no', 'human', 'creature', 'had', 'entered', 'the', 'room;', 'gone,\nalthough', 'no', 'form', 'had', 'crossed', 'the', 'doorway.', 'Gone!\n\nHe', 'would', 'not', 'sleep', 'there,', 'that', 'was', 'certain.\n\nHe']",0
"['thousand', 'cattle,', 'the', 'sweepings', 'of', 'which\namounted', 'to', 'a', 'few', 'over', 'eleven', 'hundred', 'head,', 'fully', 'fifty', 'of', 'which,\nexhausted', 'beyond', 'recovery,', 'died', 'after', 'reaching', 'their', 'new', 'range.\n\nBy']",1
"['Men', 'are', 'like\nthe', 'earth,', 'and', 'we', 'are', 'the', 'moon;', 'we', 'turn', 'always', 'one', 'side', 'to', 'them,', 'and\nthey', 'think', 'there', 'is', 'no', 'other,', 'because', 'they', 'don’t']",0
"['to', 'tease', 'Jimmy----”\n\nHer', 'amusement', 'obscurely', 'annoyed', 'him.', '“Oh,', 'you’re', 'all', 'alike!”', 'he\nexclaimed,', 'moved', 'by', 'an', 'unaccountable', 'sense', 'of', 'disappointment.\n\nShe', 'caught', 'him', 'up', 'in', 'a', 'flash--she']",2
"['heartbreak', 'home', 'and', 'hide', 'it,', 'but', 'cannot', 'tear\nhimself', 'away', 'from', 'the', 'scene', 'of', 'his', 'lost', 'little', 'grandeur;', 'and', 'so', 'he\nlingers,', 'and', 'still', 'lingers,', 'year', 'after']",3
"['winter.', 'Be', 'grateful.\nThank', 'the', 'wolf', 'and', 'go', 'to', 'sleep.""\n\n""See', 'how', 'the', 'dunes', 'loom', 'up', 'in', 'the', 'light', 'of', 'this', 'camp-fire.', 'I', 'wish', 'Mr.\nPaul', 'could', 'see']",1
"['instruction', 'of', 'the\nyouth', 'of', 'my', 'country.\n\nThe', 'name', 'of', 'the', 'famous', 'body-servant', 'of', 'General', 'Washington', 'was', 'George.\nAfter', 'serving', 'his', 'illustrious', 'master', 'faithfully', 'for', 'half', 'a', 'century,']",3
"['life', 'would', 'be', 'a', 'howling', 'wilderness,', 'a', 'long\ntribulation.', 'She', 'is', 'my', 'affinity;', 'the', 'one', 'love', 'of', 'my', 'life,', 'of', 'my', 'youth,\nof', 'my', 'manhood;', 'my', 'sunshine;']",0
"['pure', 'white', 'cow\nwith', 'a', 'black', 'face.', 'Hereafter,', 'if', 'any', 'one', 'attempts', 'to', 'send', 'you', 'on', 'a\nwild-goose', 'chase,', 'to', 'hunt', 'such', 'a', 'cow,', 'tell', 'them', 'that']",1
"['of', 'the', 'week', 'if', ""'e"", 'likes.', '', ""I've"", 'done', 'with', 'her.\'\n\n""There', 'was', 'an', 'eggsterrordinary', 'noise', 'from', 'where', 'my', 'missis', 'was', 'standing;\nlike', 'the', 'gurgling', 'water', 'makes']",4
"['by', 'the', 'boys.\n\nThe', 'old', 'physician,', 'even,', 'grew', 'impatient.', '""What', 'on', 'earth', 'do', 'you', 'think', 'is\ndetaining', 'that', 'man?""', 'he', 'inquired', 'of', 'Forrest.', '""Here', 'the', 'sun', 'is']",1
"['tell', 'him', 'what', 'I’ve', 'tried', 'to', 'tell', 'you;', 'but', 'you', 'must', 'know\nbetter;', 'you', 'feel', 'things', 'in', 'a', 'finer', 'way.', 'Only', 'you’ll', 'have', 'to', 'help', 'him']",2
"['glance', 'at', 'the', 'elder', 'lady’s', 'unclouded', 'brow', 'showed', 'that', 'he', 'must', 'seek\nelsewhere', 'the', 'clue', 'to', 'Owen’s', 'taciturnity', 'and', 'his', 'step-mother’s', 'concern.\nPossibly', 'Anna', 'had', 'found', 'reason']",2
"['a', 'dish', 'of', 'water,', 'that', 'comes', 'after', 'a\npiece', 'of', 'bread', 'stuck', 'on', 'a', 'needle,', 'and', 'the', 'more', 'the', 'needle', 'pricks', 'it', 'the\nmore', 'it', 'comes', 'on.”\n\n“Oh,']",0
"['of', 'the', 'long', 'column,', 'where,', 'in', 'the', 'rear-guard', 'of', 'the', 'trailing\ncattle,', 'naturally', 'the', 'sore', 'and', 'tender-footed', 'animals', 'were', 'to', 'be', 'found.\nThe', 'drag', 'men', 'knew', 'them']",1
"['yet', 'I', 'never', 'dreamed', 'or', 'dared', 'to', 'cherish', 'thy', 'love,', 'till', 'a', 'voice\nimpaired', 'with', 'age', 'encouraged', 'the', 'cause,', 'and', 'declared', 'they', 'who', 'acquired\nthy', 'favor', 'should']",3
"['candle-light\nwas', 'too', 'faint.', 'When', 'he', 'looked', 'up', 'her', 'eyes', 'were', 'fixed', 'on', 'him.', 'She', 'was\nlooking', 'at', 'him--not,', 'Gregory', 'felt,', 'as', 'she', 'had', 'ever', 'looked', 'at']",0
"['this', 'wounded\nman', 'dies', 'on', 'our', 'hands?', 'What', 'then?', ""Haven't"", 'you', 'heard', 'pa', 'tell', 'how', 'soldiers\ndied', 'from', 'slight', 'wounds?--from', 'blood-poisoning?', 'If', 'we', 'have', 'to', 'go,', 'we\nmight']",1
"['was\nevidently', 'listening', 'intently,', 'as', 'were', 'her', 'companions.\n\n“What', 'may', 'be', 'it?”', 'cried', 'the', 'old', 'German', 'in', 'astonishment.', 'The', 'room', 'beyond\nthe', 'pantry', 'was', 'the', 'storeroom.', 'Through', 'the']",0
"['the', 'rarefied\nair', 'is', 'hard', 'to', 'breathe', 'by', 'those', 'born', 'in', 'the', 'valleys;', 'every', 'breath', 'he\ndrew', 'hurt', 'him,', 'and', 'the', 'blood', 'oozed', 'out', 'from', 'the', 'tips']",0
"['being', 'offered', 'up', 'while\nmy', 'race', 'continues.', 'I', 'am', 'the', 'first', 'wife;', 'and', 'in', 'the', 'last', 'wife', 'I', 'shall', 'be\nrepeated.\n\nAT', ""EVE'S"", 'GRAVE\n\nADAM:', 'Wheresoever', 'she', 'was,', '_there_']",3
"['all', 'the', 'while', 'tucked', 'to\nherself', 'with', 'intense', 'inward', 'satisfaction.\n\nWaldo,', 'as', 'he', 'sat', 'with', 'his', 'knees', 'drawn', 'up', 'to', 'his', 'chin', 'and', 'his', 'arms\nfolded', 'on', 'them,']",0
"['now,', 'Greg;', 'I', 'promised', 'Tant', 'Annie', 'Muller', 'to', 'look\nafter', 'the', 'things', 'while', 'she', 'went', 'to', 'rest', 'a', 'little.”\n\n“Well,', 'you', 'can', 'come', 'presently,', 'can’t', 'you?', 'I']",0
"['resigned', 'themselves', 'to', 'random\nconversation.\n\n""Dell,""', 'said', 'Forrest,', '""it\'s', 'been', 'on', 'my', 'mind', 'all', 'day', 'to', 'ask', 'you', 'why', 'you\npicked', 'a', 'yearling', 'yesterday', 'when', 'you', 'had', 'a']",1
"['and', 'put', 'them', 'down', 'before\nBonaparte.', 'The', 'old', 'eyes', 'now', 'fairly', 'brimmed', 'over', 'with', 'sparkling\nenjoyment.\n\n“I', 'have', 'only', 'worn', 'them', 'once.', 'They', 'might', 'serve;', 'they', 'might', 'be']",0
"['grains', 'were', 'finished.', 'And', 'the', 'hunter', 'gathered', 'all', 'his', 'birds\ntogether,', 'and', 'built', 'a', 'strong', 'iron', 'cage', 'called', 'a', 'new', 'creed,', 'and', 'put', 'all\nhis', 'birds', 'in']",0
"['“I', 'don’t', 'want', 'any', 'one', 'else', 'to', 'suffer\nas', 'I’m', 'suffering...”\n\n“Owen', 'knows', 'I', 'meant', 'to', 'leave', 'tomorrow,”', 'Darrow', 'went', 'on.', '“Any', 'sudden\nchange', 'of', 'plan', 'may', 'make']",2
"['as', 'an\nheirloom', 'which', 'shall', 'have', 'a', 'mournful', 'but', 'definite', 'commercial', 'value', 'for\nmy', 'remote', 'posterity.\n\nI', 'beg,', 'sir,', 'that', 'you', 'will', 'insert', 'this', 'Advertisement', '(1t-eow,', 'agate,\ninside),', 'and']",3
"['is\nalways', 'his', 'own', 'style.', 'He', 'does', 'not', 'make', 'the', 'mistake', 'of', 'being', 'relevant', 'on\none', 'page', 'and', 'irrelevant', 'on', 'another;', 'he', 'is', 'irrelevant', 'on', 'all', 'of']",3
"['a', 'door', 'in', 'the', 'corner', 'opened', 'and', 'a', 'woman', 'came', 'out--a\nMozambiquer,', 'with', 'a', 'red', 'handkerchief', 'twisted', 'round', 'her', 'head.', 'She\ncarried', 'in', 'her', 'hand', 'a', 'tray,']",0
"['and', 'played', 'accompaniments,', 'and', 'Mrs.', 'Murrett', 'chucked', 'her\nbecause', 'Mrs.', 'Didymus', 'accused', 'her', 'of', 'hypnotizing', 'the', 'Professor.', 'But', 'of\ncourse', 'you', 'don’t', 'remember.', 'We', 'were', 'all', 'invisible']",2
"['Sannie', 'lived', 'and', 'ruled', 'was\na', 'place', 'to', 'sleep', 'in,', 'to', 'eat', 'in,', 'not', 'to', 'be', 'happy', 'in.', 'It', 'was', 'in', 'vain', 'she\ntold', 'them', 'they', 'were']",0
"['the', 'shoulder', 'to\nthe', 'waist.\n\n“Now,”', 'said', 'Bonaparte,', '“I', 'hope', 'the', 'Lord', 'will', 'bless', 'and', 'sanctify', 'to', 'you\nwhat', 'I', 'am', 'going', 'to', 'do', 'to', 'you.”\n\nThe', 'first', 'cut']",0
"['going', 'to', 'your', 'friends?”\n\nGregory', 'waited,', 'then', 'caught', 'her', 'by', 'the', 'wrist.\n\n“Look', 'here,', 'Em,”', 'he', 'said', 'between', 'his', 'teeth,', '“I', 'can’t', 'stand', 'it', 'any', 'more.\nI', 'am']",0
"['it', 'worse:', 'my', 'daring', 'to', 'dream', 'I', 'had', 'the', 'right...But', 'all', 'that\ndoesn’t', 'matter', 'now.', 'I', 'won’t', 'see', 'Owen', 'unless', 'you’re', 'willing.', 'I', 'should\nhave', 'liked', 'to']",2
"['that', 'this', 'must', 'corrupt', 'the', 'very', 'source', 'of\nlove;', 'then', 'she', 'said', 'to', 'herself:', '“By', 'and', 'bye,', 'when', 'I', 'am', 'altogether', 'his,\nwe', 'shall', 'be', 'so', 'near']",2
"['away,', 'and', 'I\nrecognized', 'a', 'sense', 'of', 'loss.\n\nBy', 'experiment', 'I', 'know', 'that', 'wood', 'swims,', 'and', 'dry', 'leaves,', 'and', 'feathers,', 'and\nplenty', 'of', 'other', 'things;', 'therefore', 'by', 'all']",3
"['his', ""'ands"", 'and', 'staggered', 'back', 'as', 'if', ""'e"", ""couldn't\nbelieve"", 'his', 'eyesight.', '', 'He', 'stood', 'dazed-like', 'for', 'a', 'second', 'or', 'two,', 'and', ""then\n'e"", 'took', 'the', 'key']",4
"['so', 'on\nand', 'so', 'on.', 'Mansion', 'after', 'mansion,', 'made', 'of', 'air,', 'rose,', 'higher,', 'broader,\nfiner,', 'and', 'each', 'in', 'its', 'turn', 'vanished', 'away;', 'until', 'now', 'in', 'these', 'latter\ngreat']",3
"['an', 'interest', 'in', 'the', 'position', 'of', 'women,', 'Waldo?”\n\n“No.”\n\n“I', 'thought', 'not.', 'No', 'one', 'does,', 'unless', 'they', 'are', 'in', 'need', 'of', 'a', 'subject', 'upon\nwhich', 'to', 'show', 'their']",0
"['the', 'envy', 'and', 'disgruntlement', 'rise\nin', 'the', ""man's"", 'face;', 'he', ""couldn't"", 'keep', 'it', 'down.', 'I', 'saw', 'him', 'try', 'to', 'fix', 'up\nsomething', 'in', 'his', 'mind', 'to', 'take']",3
"['time', 'in', 'a', 'legislature', 'in\nprehistoric', 'days,', 'but', 'among', 'them', 'is', 'not', 'half', 'an', 'acre', 'whose', 'resentment\nyou', 'would', 'not', 'raise', 'if', 'you', 'addressed', 'them', 'as', '“Mr.”']",3
"['dry', 'his', 'tears', 'to', 'listen', 'to', 'it,', 'but', 'for', 'this', 'one', 'thing--Waldo\nmuttered', 'to', 'himself', 'confusedly:\n\n“The', 'thing', 'I', 'loved', 'was', 'a', 'woman', 'proud', 'and', 'young;', 'it']",0
"['cattle', 'were', 'resting,', 'while', 'the', 'remainder,\nprincipally', 'mother', 'cows,', 'were', 'arrayed', 'in', 'battle', 'form,', 'fronting', 'one', 'of\nthe', 'recesses', 'under', 'the', 'combing', 'rim', 'of', 'snow.', 'On', 'riding']",1
"['as', 'if', 'I’d', 'never', 'known\nher', 'before!”\n\nHer', 'voice', 'was', 'so', 'moved', 'and', 'tender', 'that', 'it', 'checked', 'his', 'start', 'of\napprehension.\n\n“She’s', 'explained----?”\n\n“It’s', 'natural,', 'isn’t', 'it,', 'that', 'she', 'should']",2
"['of', 'about', 'fifty,', 'and', 'as', 'silly\nas', 'a', 'boy', 'of', 'fifteen.', '', 'He', ""'ad"", 'been', 'talking', 'of', 'getting', 'married', 'agin', 'for\nover', 'ten', 'years,', 'and,', 'thinking', 'it']",4
"['the', 'end,', 'prove', 'our', 'danger,', 'make', 'it', 'harder\nfor', 'us', 'all,', 'when', 'she', 'learns', 'the', 'truth,', 'than', 'if', 'Owen', 'had', 'chosen', 'a\nstranger.', 'I', 'can’t', 'tell', 'you']",2
"['Boys,', 'are', 'you', 'ready?""\n\nThe', 'revised', 'lists', 'were', 'submitted', 'for', 'inspection.', 'Compared', 'with', 'the', 'one\nrendered', 'by', 'Straw,', 'there', 'was', 'still', 'a', 'difference', 'in', ""Dell's"", 'regarding', 'a\ndun']",1
"['and', 'then', 'checked', 'himself.', '“Don’t', 'do\nthat!”\n\n“Why', 'not?”\n\n“It’s', 'not', 'like', 'you', '...', 'not', 'generous...”\n\nShe', 'stood', 'before', 'him', 'straight', 'and', 'pale,', 'but', 'under', 'her', 'rigid', 'face', 'he']",2
"['sofa-corner', 'to', 'which', 'she', 'had', 'dropped', 'back', 'she', 'pointed', 'to\nDarrow’s', 'chair.', '“Come', 'and', 'sit', 'by', 'me,', 'dear.', 'I', 'wanted', 'to', 'see', 'you', 'alone.\nThere’s', 'so', 'much']",2
"['dumb', 'and', 'yearning', 'solicitude', 'they\nwould', 'softly', 'caress', 'each', ""other's"", 'hands', 'in', 'mutual', 'compassion', 'and', 'support,\nas', 'if', 'they', 'would', 'say:', '“I', 'am', 'near', 'you,', 'I', 'will']",3
"['had', 'stampeded,', 'then', 'what?""', 'There', 'was\nchallenge', 'in', ""Dell's"", 'voice,', 'but', 'the', 'brother', 'vouchsafed', 'no', 'answer.', 'A\nseniority', 'of', 'years', 'had', 'given', 'one', 'a', 'twelve', ""hours'"", 'insight']",1
"['here', 'at', 'two', ""o'clock"", 'to-night,', 'and', ""you'll"", 'get', 'there', 'in', 'time', 'for\nbreakfast.""\n\n""I\'m', 'your', 'man.', 'Going', 'to', 'the', 'Prairie', 'Dog', 'at', 'night,', 'in', 'the', 'summer,', 'is']",1
"['be', 'insulted,', 'at', 'all', 'times', 'and\nunder', 'all', 'circumstances,', 'by', 'the', 'frowns', 'and', 'cold', 'looks', 'of', 'crabbed', 'old\nage,', 'which', 'should', 'continually', 'reflect', 'dignity', 'upon', 'those', 'around,']",3
"['the', 'women', 'in', 'Mark', 'see', 'only', 'one', 'angel', 'and', 'the', 'women', 'in', 'Luke', 'two?\nCould', 'a', 'story', 'be', 'told', 'in', 'opposite', 'ways', 'and', 'both', 'ways', 'be']",0
"['She', 'was', 'not', 'afraid', 'now;', 'but', 'she', 'felt', 'a', 'deep', 'inward', 'stillness.\n\nThe', 'immediate', 'effect', 'of', 'the', 'feeling', 'had', 'been', 'to', 'send', 'her', 'forth', 'in', 'quest\nof']",2
"['approaching', 'winter.\n\nThe', 'tent', 'was', 'struck', 'and', 'stored', 'away.', 'The', 'extra', 'saddle', 'stock', 'was', 'freed\nfor', 'the', 'winter,', 'and', 'located', 'around', 'Hackberry', 'Grove.', 'The', 'three', 'best\nhorses', 'were']",1
